Órgão superior;Órgão subordinado;Unidade administrativa;Número do contrato;Número do ICJ;Número do processo;Enquadramento do Processo;Fornecedor;CNPJ/CPF;Objeto da contratação;Fundamento legal;Início da vigência;Fim da vigência;Valor do contrato;Saldo bruto do contrato;Saldo inativo;Situação;Número dos aditivos
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516491;2050.0082875.13.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE MOBO AS-MB-15 - CAMPO DE JUBARTE;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;30/04/2013;27/04/2023;US$ 3.938.487,66;US$ 0,00;US$ 1.874.322,36;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516492;2050.0083618.13.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE LINHAS FLEXIVEIS - BALEIA AZUL - BAZPS-06;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;23/05/2013;20/05/2023;US$ 2.005.596,72;US$ 0,00;US$ 963.629,52;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516493;2050.0083821.13.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE EST. FLEX. RISER TOPO DE 8" - BALEIA FRANCA;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;06/08/2013;03/08/2023;US$ 4.386.443,04;US$ 0,00;US$ 2.269.240,26;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516494;2050.0083835.13.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE EST. FLEX. RISER TOPO DE 8" - BALEIA FRANCA;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;06/08/2013;03/08/2023;US$ 3.841.737,84;US$ 0,00;US$ 1.987.447,71;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516495;2050.0084564.13.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE MOBO AS-MB-16 - CAMPO DE JUBARTE;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;03/07/2013;30/06/2023;US$ 3.563.079,00;US$ 0,00;US$ 1.740.294,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516496;2050.0084713.13.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE UMBILICAL SUBMARINO - BALEIA FRANCA - BFRPS05;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;10/07/2013;07/07/2023;US$ 861.643,35;US$ 0,00;US$ 441.572,16;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516497;2050.0084729.13.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE UMBILICAL SUBMARINO - BALEIA FRANCA - BFRPS07;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;10/07/2013;07/07/2023;US$ 2.109.738,75;US$ 0,00;US$ 1.081.192,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516498;2050.0084850.13.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE ESTRUTURA FLEXÍVEL - BALEIA FRANCA - BFRPS-07;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;18/07/2013;15/07/2023;US$ 12.888.078,61;US$ 0,00;US$ 6.623.505,68;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516499;2050.0085262.13.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE UMBILICAL - BALEIA FRANCA - MSP2 TS4;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;09/08/2013;06/08/2023;US$ 3.860.621,40;US$ 0,00;US$ 1.999.275,76;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516500;2050.0086194.13.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE FLOWLINE FLEX. PRODUÇÃO 6"- BALEIA AZUL;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;20/09/2013;17/09/2023;US$ 4.619.849,76;US$ 0,00;US$ 2.426.384,64;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516501;2050.0086241.13.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE RISER FLEX. PRODUÇÃO 6"- BALEIA FRANCA;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;24/09/2013;21/09/2023;US$ 2.515.381,44;US$ 0,00;US$ 905.573,76;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516502;2050.0086299.13.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE FLOWLINE FLEX. PRODUÇÃO 6" DI - BALEIA FRANCA;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;26/09/2013;23/09/2023;US$ 2.500.874,19;US$ 0,00;US$ 1.287.999,99;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516503;2050.0094510.14.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE BASE DE FLUXO FC-SB-02 - JUBARTE;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;05/12/2014;01/12/2024;US$ 2.657.506,02;US$ 0,00;US$ 1.569.740,11;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516504;2050.0094712.14.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE FLOW FLEX INJ ÁGUA 6" - JUBARTE - CHTI-05;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;18/12/2014;14/12/2024;US$ 4.031.924,26;US$ 0,00;US$ 2.388.265,32;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516505;2050.0094713.14.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE ESTRUTURAS FLEX PROD INJ ÁGUA 6" - JUBARTE - INJ-P;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;18/12/2014;14/12/2024;US$ 9.416.032,73;US$ 0,00;US$ 5.577.481,86;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516506;2050.0094717.14.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE FLOW FLEX INJ ÁGUA 6" - BALEIA FRANCA - BFRI-01;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;18/12/2014;14/12/2024;US$ 2.951.647,53;US$ 0,00;US$ 1.804.448,49;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516507;2050.0094828.14.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE UMBILICAL ELETRO-HIDRAULICO - BALEIA ANÃ - BLAP-01;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;09/01/2015;05/01/2025;US$ 6.333.059,04;US$ 0,00;US$ 3.708.159,84;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516508;2050.0094846.14.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE LINHAS FLEXÍVEIS 4" JUBARTE - JUBPS-01;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;29/12/2014;25/12/2024;US$ 4.407.373,80;US$ 0,00;US$ 2.574.387,80;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516509;2050.0094912.14.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE ESTRUTURAS FLEX INJ DE ÁGUA 6" - BFRI-01;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;30/12/2014;26/12/2024;US$ 3.240.178,59;US$ 0,00;US$ 1.479.845,76;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516510;2050.0094973.14.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE FLOWLINE FLEX PROD 6" JUBARTE - PROD-2-MSP-01;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;13/01/2015;09/01/2025;US$ 2.700.175,92;US$ 0,00;US$ 1.557.376,72;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516511;2050.0094974.14.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE ESTRUTURAS FLEX INJ ÁGUA 6" - JUBARTE - CHTI-05;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;19/01/2015;15/01/2025;US$ 4.804.828,80;US$ 0,00;US$ 2.865.414,40;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516512;2050.0095021.15.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE UMBILICAL ELETRO-HIDRAULICO - JUBARTE - 7-JUB-056;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;12/01/2015;08/01/2025;US$ 881.356,96;US$ 0,00;US$ 516.394,56;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516513;2050.0095070.15.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE LINHAS INJECAO DE AGUA 6" E 8" - JUBARTE;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;23/01/2015;19/01/2025;US$ 5.316.280,63;US$ 0,00;US$ 3.073.193,33;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516514;2050.0095182.15.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE BLU, JUMPER, UTU E MCVS DO SISTEMA DE BCSS;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;22/01/2015;18/01/2025;US$ 3.141.251,58;US$ 0,00;US$ 1.815.461,48;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516515;2050.0095382.15.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE LINHA FLEXÍVEL 6" - PROD-N - JUBARTE;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;05/02/2015;01/02/2025;US$ 3.904.469,40;US$ 0,00;US$ 2.263.634,10;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516516;2050.0095531.15.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE LINHAS FLEX. DE PRODUÇÃO 6" - JUBARTE PROD-Q;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;02/03/2015;26/02/2025;US$ 20.702.398,50;US$ 0,00;US$ 12.257.584,50;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516517;2050.0095898.15.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE FLOWLINE 4" - PROD EXTRA II - BALEIA AZUL;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;06/03/2015;02/03/2025;US$ 1.046.066,45;US$ 0,00;US$ 610.337,95;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516518;2050.0096331.15.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE LINHAS FLEX. INJ. AGUA  8" - JUBARTE BFRPS-I01;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;31/03/2015;27/03/2025;US$ 6.180.610,00;US$ 0,00;US$ 3.739.325,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516519;2050.0096412.15.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE UEH BALEIA FRANCA - BFRPS I01;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;17/04/2015;13/04/2025;US$ 2.660.902,73;US$ 0,00;US$ 1.615.234,26;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516520;2050.0096466.15.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE TUBO FLEXÍVEL - JUBARTE - PROD Q;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;10/04/2015;06/04/2025;US$ 6.542.861,88;US$ 0,00;US$ 3.846.194,98;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516521;2050.0096510.15.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE RISER DE TOPO E FUNDO 4" - JUBARTE - PROD-Q;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;16/04/2015;12/04/2025;US$ 3.661.035,30;US$ 0,00;US$ 2.154.843,60;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516522;2050.0096811.15.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE BLU C/ UTU E JUMPER, MCVS E SKIDS DO SIST. BCSS;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;11/05/2015;07/05/2025;US$ 3.974.433,65;US$ 0,00;US$ 2.387.029,45;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516523;2050.0096853.15.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE TUBO FLEXÍVEL DE PRODUÇÃO - JUBARTE JUBPS-01;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;20/05/2015;16/05/2025;US$ 5.249.791,12;US$ 0,00;US$ 3.206.991,90;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516524;2050.0096976.15.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE UEH J150088 - CACHALOTE - CHTP-08;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;05/06/2015;01/06/2025;US$ 2.367.183,00;US$ 0,00;US$ 1.129.664,55;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516525;2050.0096977.15.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE UEH J150117/8 - JUBARTE - CHTI-03;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;20/05/2015;16/05/2025;US$ 2.827.475,64;US$ 0,00;US$ 1.701.192,24;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516526;2050.0097025.15.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE UEH J140561/J150007 - JUBARTE - JUB-38;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;19/08/2015;15/08/2025;US$ 2.492.471,55;US$ 0,00;US$ 1.525.782,15;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516527;2050.0097035.15.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE LINHA FLEXÍVEL DE INJEÇÃO DE ÁGUA - JUBARTE INJ-P;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;27/05/2015;23/05/2025;US$ 3.830.029,07;US$ 0,00;US$ 2.273.476,17;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516528;2050.0097053.15.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE LINHA FLEX. DE INJEÇÃO DE ÁGUA - JUBARTE INJ-P;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;27/05/2015;23/05/2025;US$ 4.989.484,52;US$ 0,00;US$ 3.052.007,44;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516529;2050.0097065.15.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE UEH J150092 - JUBARTE - JUBPS-02;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;28/05/2015;24/05/2025;US$ 1.422.882,84;US$ 0,00;US$ 857.443,04;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516530;2050.0097654.15.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE ESTRUTURA FLEXÍVEL 4" - BALEIA ANÃ - BLAP-01;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;07/07/2015;03/07/2025;US$ 1.402.229,64;US$ 0,00;US$ 839.200,74;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516531;2050.0097657.15.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE ESTRUTURA FLEXÍVEL 6" - BALEIA ANÃ - BLAP-01;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;07/07/2015;03/07/2025;US$ 1.815.320,48;US$ 0,00;US$ 1.086.425,68;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516533;2050.0098035.15.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE ESTRUTURAS FLEXÍVEIS 4" - POÇO: BLAP-01;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;06/08/2015;02/08/2025;US$ 8.987.612,72;US$ 0,00;US$ 5.488.658,32;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516534;2050.0098048.15.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE ESTRUTURA FLEXÍVEL 4" - CHTP-08;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;10/08/2015;06/08/2025;US$ 4.139.059,52;US$ 0,00;US$ 2.566.793,44;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516535;2050.0098158.15.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE ESTRUTURAS FLEXÍVEIS 6" - CACHALOTE;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;10/08/2015;06/08/2025;US$ 7.319.614,14;US$ 0,00;US$ 4.473.333,54;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516536;2050.0098423.15.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE ESTRUT. FLEX. 6" E 8" - BALEIA ANÃ - BLAP-01;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;03/09/2015;30/08/2025;US$ 30.645.166,20;US$ 0,00;US$ 18.811.009,80;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516537;2050.0098780.15.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE ESTRUTURA FLEXÍVEL 8" - CACHALOTE;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;24/09/2015;20/09/2025;US$ 6.744.786,55;US$ 0,00;US$ 3.361.767,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516543;2050.0079769.12.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;TUBO FLEXIVEL - BAUNA - SP3 - 187-96286/12;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;12/11/2012;06/05/2031;US$ 4.942.646,65;US$ 3.830.216,89;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516544;2050.0080821.13.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ÁRVORE DE NATAL MOLHADA - CCBH-347 - PDA 187-97111/12 - BAÚNA;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;08/01/2013;21/10/2027;US$ 4.399.757,00;US$ 3.108.389,00;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516545;2050.0080997.13.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;FLOWLINE FLEXIVEL - BAUNA - SP1 - 187-90017-13;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;10/01/2013;07/01/2023;US$ 13.485.041,60;US$ 0,00;US$ 6.597.115,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516546;2050.0081163.13.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;FLOWLINE DE PRODUCAO 6 DI - BAUNA - SP2 - PDA 187-90018/13;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;04/02/2013;01/02/2023;US$ 9.596.366,37;US$ 0,00;US$ 4.743.162,50;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516547;2050.0081243.13.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;RISER DE TOPO GL 4DI - BAUNA TP3GL -PDA 187-90184/13;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;18/01/2013;15/01/2023;US$ 1.292.348,64;US$ 0,00;US$ 634.341,51;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516548;2050.0081662.13.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;FLOWLINE FLEXIVEL DE PRODUÇÃO 6'' DI - SP3 - C23 - BAUNA 187-90967/13;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;19/02/2013;16/02/2023;US$ 2.437.406,40;US$ 0,00;US$ 1.211.996,50;Concluído;
